drifter_id,gate,crossing_time,crossing_lon,crossing_lat,horizon_days,completeness_class,coverage_fraction,max_gap_hours,drogue_class,drogue_lost_date_metadata,eligible,exclusion_reasons,year,month,season,decade
9526398,florida_A,1996-09-29T00:00:00,-81.90899999999999,24.398,60,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1996,9,SON,1990s
9730622,florida_A,1998-10-27T12:00:00,-81.97899999999998,24.019,60,materially_incomplete,0.5518672199170125,654.0,lost_during_horizon,dated,False,not_exact_6_hour;lost_during_horizon,1998,10,SON,1990s
9729810,florida_A,1998-08-19T06:00:00,-81.74599999999998,23.658,60,materially_incomplete,0.11203319502074689,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,8,JJA,1990s
9730659,florida_A,1999-04-17T12:00:00,-81.851,23.572,60,exact_6_hour,1.0,6.0,undrogued_at_entry,dated,False,undrogued_at_entry,1999,4,MAM,1990s
9525721,florida_A,1998-06-14T12:00:00,-81.839,23.895,60,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,6,JJA,1990s
9525752,florida_A,1998-12-12T12:00:00,-81.95999999999998,23.821,60,materially_incomplete,0.44813278008298757,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,12,DJF,1990s
9821142,florida_A,1999-02-10T18:00:00,-81.71499999999997,23.852,60,materially_incomplete,0.05394190871369295,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,2,DJF,1990s
9730688,florida_A,1999-02-16T18:00:00,-81.88999999999999,23.692,60,exact_6_hour,1.0,6.0,undrogued_at_entry,missing_or_zero,False,undrogued_at_entry,1999,2,DJF,1990s
9821159,florida_A,1999-08-22T18:00:00,-81.91399999999999,24.279,60,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,8,JJA,1990s
9823472,florida_A,1999-11-27T12:00:00,-81.86000000000001,23.791,60,materially_incomplete,0.13278008298755187,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
9809635,florida_A,2000-01-16T12:00:00,-81.947,24.119,60,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,1,DJF,2000s
