drifter_id,gate,crossing_time,crossing_lon,crossing_lat,horizon_days,completeness_class,coverage_fraction,max_gap_hours,drogue_class,drogue_lost_date_metadata,eligible,exclusion_reasons,year,month,season,decade
9526398,florida_A,1996-09-29T00:00:00,-81.90899999999999,24.398,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1996,9,SON,1990s
9730622,florida_A,1998-10-27T12:00:00,-81.97899999999998,24.019,30,materially_incomplete,1.0,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,10,SON,1990s
9729810,florida_A,1998-08-19T06:00:00,-81.74599999999998,23.658,30,materially_incomplete,0.2231404958677686,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,8,JJA,1990s
9730659,florida_A,1999-04-17T12:00:00,-81.851,23.572,30,exact_6_hour,1.0,6.0,undrogued_at_entry,dated,False,undrogued_at_entry,1999,4,MAM,1990s
9525721,florida_A,1998-06-14T12:00:00,-81.839,23.895,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1998,6,JJA,1990s
9525752,florida_A,1998-12-12T12:00:00,-81.95999999999998,23.821,30,materially_incomplete,0.8925619834710744,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1998,12,DJF,1990s
9821142,florida_A,1999-02-10T18:00:00,-81.71499999999997,23.852,30,materially_incomplete,0.10743801652892562,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,2,DJF,1990s
9730688,florida_A,1999-02-16T18:00:00,-81.88999999999999,23.692,30,exact_6_hour,1.0,6.0,undrogued_at_entry,missing_or_zero,False,undrogued_at_entry,1999,2,DJF,1990s
9821159,florida_A,1999-08-22T18:00:00,-81.91399999999999,24.279,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,8,JJA,1990s
9823472,florida_A,1999-11-27T12:00:00,-81.86000000000001,23.791,30,materially_incomplete,0.2644628099173554,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
9809635,florida_A,2000-01-16T12:00:00,-81.947,24.119,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,1,DJF,2000s
9812046,florida_A,1999-04-07T18:00:00,-81.98599999999999,24.205,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,4,MAM,1990s
9804532,florida_A,1999-10-31T06:00:00,-81.969,24.086,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,10,SON,1990s
20009,florida_A,1999-11-27T18:00:00,-81.923,24.033,30,materially_incomplete,0.12396694214876033,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17300,florida_A,1999-12-06T00:00:00,-81.981,23.893,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,1999,12,DJF,1990s
20008,florida_A,1999-11-15T12:00:00,-81.92500000000001,23.658,30,materially_incomplete,0.3140495867768595,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,11,SON,1990s
17578,florida_A,2000-05-30T06:00:00,-81.774,23.599,30,exact_6_hour,1.0,6.0,lost_during_horizon,dated,False,lost_during_horizon,2000,5,MAM,2000s
19622,florida_A,1999-12-06T00:00:00,-81.64999999999998,23.508,30,materially_incomplete,0.9752066115702479,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,1999,12,DJF,1990s
9817581,florida_A,2000-05-20T12:00:00,-81.959,23.932,30,materially_incomplete,0.5371900826446281,nan,not_assessed_incomplete,dated,False,not_exact_6_hour;not_assessed_incomplete,2000,5,MAM,2000s
9818748,florida_A,2000-02-25T18:00:00,-81.844,23.761,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,2,DJF,2000s
17503,florida_A,2000-06-20T06:00:00,-81.91399999999999,23.918,30,exact_6_hour,1.0,6.0,known_drogued_throughout,dated,True,,2000,6,JJA,2000s
